timestamp,sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5
2026-08-18T16:07:58.971902,504,502,861,698,546,958,0
2026-08-18T16:07:58.971902,504,501,862,698,545,956,0
2026-08-18T16:07:58.973560,504,500,862,698,545,957,0
2026-08-18T16:07:58.975371,504,499,861,698,544,957,0
2026-08-18T16:07:58.976356,504,497,862,698,545,957,0
2026-08-18T16:07:58.976356,503,496,861,698,545,957,0
2026-08-18T16:07:58.979367,504,495,861,698,545,958,0
2026-08-18T16:07:58.980367,504,496,863,697,545,957,0
2026-08-18T16:07:58.981357,503,496,861,697,545,956,0
2026-08-18T16:07:58.983368,503,498,861,698,544,957,0
2026-08-18T16:07:58.984367,503,498,862,698,544,956,0
2026-08-18T16:07:58.985354,504,499,861,698,544,957,0
2026-08-18T16:07:58.987868,504,500,860,697,545,957,0
2026-08-18T16:07:58.989060,504,501,861,698,543,958,0
2026-08-18T16:07:58.989060,504,501,862,698,544,957,0
2026-08-18T16:07:58.992395,504,501,861,698,544,957,0
2026-08-18T16:07:58.992395,503,500,862,698,544,956,0
2026-08-18T16:07:58.993531,503,499,861,697,545,957,0
2026-08-18T16:07:58.996486,504,498,861,697,544,957,0
2026-08-18T16:07:58.996486,504,497,861,697,546,956,0
2026-08-18T16:07:58.997549,504,496,861,698,545,957,0
2026-08-18T16:07:59.000591,504,495,862,698,544,956,0
2026-08-18T16:07:59.000591,504,496,862,698,545,957,0
2026-08-18T16:07:59.001690,504,497,861,698,545,957,0
2026-08-18T16:07:59.004460,503,498,862,698,545,956,0
2026-08-18T16:07:59.005011,505,498,862,698,545,957,0
2026-08-18T16:07:59.006257,504,500,861,698,547,957,0
2026-08-18T16:07:59.008423,505,501,861,698,545,957,0
2026-08-18T16:07:59.009435,505,501,861,698,546,958,0
2026-08-18T16:07:59.009435,504,502,862,697,546,958,0
2026-08-18T16:07:59.012431,504,502,861,697,547,956,0
2026-08-18T16:07:59.013418,504,501,861,698,547,958,0
2026-08-18T16:07:59.013418,505,500,861,698,547,958,0
2026-08-18T16:07:59.016432,504,499,861,698,547,956,0
2026-08-18T16:07:59.017431,505,498,862,697,547,956,0
2026-08-18T16:07:59.017431,504,497,860,698,547,958,0
2026-08-18T16:07:59.020431,505,496,862,697,548,957,0
2026-08-18T16:07:59.021867,505,497,861,698,547,957,0
2026-08-18T16:07:59.022184,505,498,861,697,547,958,0
2026-08-18T16:07:59.024743,505,499,862,698,546,956,0
2026-08-18T16:07:59.025710,505,500,862,698,548,956,0
2026-08-18T16:07:59.025710,504,501,860,697,547,957,0
2026-08-18T16:07:59.028518,504,502,862,698,547,957,0
2026-08-18T16:07:59.029764,505,503,861,697,547,958,0
2026-08-18T16:07:59.030776,505,503,861,698,547,957,0
2026-08-18T16:07:59.032787,505,502,861,698,546,957,0
2026-08-18T16:07:59.033775,505,501,861,698,547,958,0
2026-08-18T16:07:59.033775,504,499,861,698,547,957,0
2026-08-18T16:07:59.036775,504,498,862,698,547,957,0
2026-08-18T16:07:59.038141,505,497,861,697,547,957,0
2026-08-18T16:07:59.038737,504,496,860,698,547,958,0
2026-08-18T16:07:59.041466,505,496,862,698,547,956,0
2026-08-18T16:07:59.042438,505,496,862,698,547,956,0
2026-08-18T16:07:59.042438,504,498,861,698,547,958,0
2026-08-18T16:07:59.045444,504,499,862,698,546,957,0
2026-08-18T16:07:59.045444,504,500,862,698,547,957,0
2026-08-18T16:07:59.046437,504,502,860,697,547,957,0
2026-08-18T16:07:59.049444,504,502,862,698,547,957,0
2026-08-18T16:07:59.049444,505,503,861,698,546,957,0
2026-08-18T16:07:59.050435,505,503,860,698,547,957,0
2026-08-18T16:07:59.053445,504,502,861,698,546,957,0
2026-08-18T16:07:59.053445,504,500,861,698,547,956,0
2026-08-18T16:07:59.054429,505,500,860,698,547,957,0
2026-08-18T16:07:59.057803,504,498,861,698,546,956,0
2026-08-18T16:07:59.057803,504,498,861,698,546,958,0
2026-08-18T16:07:59.057803,505,496,862,697,546,958,0
2026-08-18T16:07:59.061318,504,496,861,698,547,956,0
2026-08-18T16:07:59.062318,504,497,862,697,547,957,0
2026-08-18T16:07:59.062318,504,499,860,697,546,958,0
2026-08-18T16:07:59.065335,504,500,861,698,546,956,0
2026-08-18T16:07:59.066319,504,501,862,698,547,957,0
2026-08-18T16:07:59.066319,504,502,861,697,547,957,0
2026-08-18T16:07:59.069332,505,502,862,698,547,957,0
2026-08-18T16:07:59.070320,504,502,862,698,546,956,0
2026-08-18T16:07:59.071328,504,502,861,698,547,957,0
2026-08-18T16:07:59.074065,505,501,862,699,547,956,0
2026-08-18T16:07:59.074065,504,500,861,698,546,957,0
2026-08-18T16:07:59.075389,504,499,861,697,546,957,0
2026-08-18T16:07:59.078399,505,497,862,698,546,957,0
2026-08-18T16:07:59.078399,504,497,863,699,547,957,0
2026-08-18T16:07:59.079403,505,496,862,698,547,957,0
2026-08-18T16:07:59.082397,504,496,861,698,546,957,0
2026-08-18T16:07:59.082397,504,498,862,699,547,957,0
2026-08-18T16:07:59.083397,505,498,861,698,546,956,0
2026-08-18T16:07:59.086397,504,500,862,698,546,957,0
2026-08-18T16:07:59.086397,504,501,861,699,547,957,0
2026-08-18T16:07:59.087869,504,501,861,697,547,957,0
2026-08-18T16:07:59.090612,505,502,862,698,546,956,0
2026-08-18T16:07:59.091602,504,502,861,698,547,957,0
2026-08-18T16:07:59.091602,505,501,860,697,547,957,0
2026-08-18T16:07:59.094815,505,500,861,697,546,958,0
2026-08-18T16:07:59.094815,505,499,861,698,547,956,0
2026-08-18T16:07:59.095933,505,498,862,698,547,957,0
2026-08-18T16:07:59.098904,505,496,862,699,548,956,0
2026-08-18T16:07:59.098904,505,496,861,699,547,957,0
2026-08-18T16:07:59.099881,505,497,861,698,546,958,0
2026-08-18T16:07:59.102887,505,497,861,697,547,958,0
2026-08-18T16:07:59.102887,504,499,861,697,547,957,0
2026-08-18T16:07:59.104679,505,499,861,697,546,957,0
2026-08-18T16:07:59.106952,503,501,862,698,546,957,0
2026-08-18T16:07:59.107464,504,501,861,698,547,957,0
2026-08-18T16:07:59.108480,505,502,861,698,547,957,0
2026-08-18T16:07:59.108480,504,502,861,698,546,957,0
2026-08-18T16:07:59.110491,504,502,861,698,547,958,0
2026-08-18T16:07:59.111477,505,501,862,697,546,957,0
2026-08-18T16:07:59.112481,505,500,862,698,547,956,0
2026-08-18T16:07:59.114488,505,499,861,699,547,957,0
2026-08-18T16:07:59.115477,504,498,861,698,547,957,0
2026-08-18T16:07:59.116478,504,498,861,698,546,957,0
2026-08-18T16:07:59.118492,505,496,862,698,547,957,0
2026-08-18T16:07:59.119475,505,497,861,698,546,958,0
2026-08-18T16:07:59.120480,505,498,861,697,547,956,0
2026-08-18T16:07:59.122975,505,498,861,698,547,957,0
2026-08-18T16:07:59.123603,504,499,862,698,546,956,0
2026-08-18T16:07:59.125797,503,501,862,698,547,957,0
2026-08-18T16:07:59.127795,504,502,860,698,547,957,0
2026-08-18T16:07:59.128797,504,502,861,698,545,958,0
2026-08-18T16:07:59.129800,505,502,861,697,547,958,0
2026-08-18T16:07:59.131797,504,502,861,698,547,957,0
2026-08-18T16:07:59.131797,504,501,861,698,547,957,0
2026-08-18T16:07:59.132794,504,499,861,698,547,957,0
2026-08-18T16:07:59.135795,504,499,861,698,547,957,0
2026-08-18T16:07:59.136802,504,498,861,697,547,957,0
2026-08-18T16:07:59.138139,505,497,861,698,547,957,0
2026-08-18T16:07:59.139691,505,497,861,698,547,957,0
2026-08-18T16:07:59.139691,504,497,862,698,546,957,0
2026-08-18T16:07:59.139691,504,498,860,698,547,957,0
2026-08-18T16:07:59.144100,504,499,861,698,546,957,0
2026-08-18T16:07:59.144100,504,500,861,697,547,956,0
2026-08-18T16:07:59.145099,505,501,861,698,546,957,0
2026-08-18T16:07:59.148099,504,502,861,698,547,958,0
2026-08-18T16:07:59.148099,504,502,861,698,547,956,0
2026-08-18T16:07:59.149100,504,502,862,698,546,957,0
2026-08-18T16:07:59.152100,505,501,862,698,546,957,0
2026-08-18T16:07:59.152100,505,500,861,697,547,957,0
2026-08-18T16:07:59.153100,504,500,862,698,547,956,0
2026-08-18T16:07:59.156012,505,498,861,698,546,957,0
2026-08-18T16:07:59.160130,504,497,861,698,546,956,0
2026-08-18T16:07:59.160130,504,496,861,698,547,957,0
2026-08-18T16:07:59.161213,505,497,860,698,547,957,0
2026-08-18T16:07:59.161213,505,497,861,697,546,957,0
2026-08-18T16:07:59.161213,505,499,861,698,546,957,0
2026-08-18T16:07:59.164315,505,499,861,698,547,957,0
2026-08-18T16:07:59.164315,504,501,861,698,547,956,0
2026-08-18T16:07:59.164315,504,501,860,698,547,957,0
2026-08-18T16:07:59.168344,504,502,860,698,547,957,0
2026-08-18T16:07:59.168344,505,502,861,698,546,958,0
2026-08-18T16:07:59.169338,504,502,861,698,546,957,0
2026-08-18T16:07:59.171838,504,502,861,698,548,957,0
2026-08-18T16:07:59.173104,504,500,862,698,547,957,0
2026-08-18T16:07:59.173613,505,499,861,698,548,957,0
2026-08-18T16:07:59.176621,504,498,861,698,547,957,0
2026-08-18T16:07:59.176621,504,497,862,698,546,957,0
2026-08-18T16:07:59.177621,504,496,860,696,545,957,0
2026-08-18T16:07:59.180621,504,496,859,696,545,957,0
2026-08-18T16:07:59.180621,503,496,859,697,546,957,0
2026-08-18T16:07:59.181621,503,498,859,697,548,957,0
2026-08-18T16:07:59.184621,505,500,858,696,548,957,0
2026-08-18T16:07:59.184621,504,501,859,697,547,956,0
2026-08-18T16:07:59.185621,502,501,858,696,546,957,0
2026-08-18T16:07:59.188332,503,501,858,696,546,957,0
2026-08-18T16:07:59.189523,503,501,858,696,547,957,0
2026-08-18T16:07:59.189523,503,501,859,697,547,957,0
2026-08-18T16:07:59.192473,503,499,858,696,546,958,0
2026-08-18T16:07:59.193484,503,499,859,696,546,957,0
2026-08-18T16:07:59.194471,502,497,858,697,546,957,0
2026-08-18T16:07:59.196483,503,497,858,696,546,957,0
2026-08-18T16:07:59.197469,503,495,857,696,546,957,0
2026-08-18T16:07:59.198470,502,495,858,696,547,957,0
2026-08-18T16:07:59.200482,503,495,858,696,546,957,0
2026-08-18T16:07:59.201469,503,496,858,696,545,957,0
2026-08-18T16:07:59.202469,502,497,858,695,545,957,0
2026-08-18T16:07:59.205208,502,498,856,696,545,958,0
2026-08-18T16:07:59.205208,503,499,856,695,546,957,0
2026-08-18T16:07:59.206566,502,500,856,696,547,957,0
2026-08-18T16:07:59.208669,503,502,857,696,547,957,0
2026-08-18T16:07:59.209640,503,501,857,695,547,957,0
2026-08-18T16:07:59.210653,503,500,857,695,546,957,0
2026-08-18T16:07:59.213536,502,499,856,694,545,957,0
2026-08-18T16:07:59.213536,503,499,857,695,546,957,0
2026-08-18T16:07:59.213536,503,498,856,694,546,957,0
2026-08-18T16:07:59.217658,504,497,856,692,544,957,0
2026-08-18T16:07:59.217658,505,497,856,692,545,957,0
2026-08-18T16:07:59.218658,504,496,854,692,544,958,0
2026-08-18T16:07:59.221601,502,496,854,691,543,957,0
2026-08-18T16:07:59.221601,501,496,854,692,542,957,0
2026-08-18T16:07:59.222896,499,496,852,690,540,957,0
2026-08-18T16:07:59.224909,499,496,852,689,540,957,0
2026-08-18T16:07:59.225907,497,495,851,690,539,957,0
2026-08-18T16:07:59.226895,496,494,850,689,538,957,0
2026-08-18T16:07:59.229907,499,496,848,687,540,956,0
2026-08-18T16:07:59.229907,498,496,848,687,540,957,0
2026-08-18T16:07:59.230895,497,495,847,685,538,957,0
2026-08-18T16:07:59.233942,499,494,844,682,538,957,0
2026-08-18T16:07:59.233942,497,492,846,684,538,957,0
2026-08-18T16:07:59.234983,497,491,844,682,539,957,0
2026-08-18T16:07:59.237848,499,490,842,680,537,957,0
2026-08-18T16:07:59.238498,498,489,841,679,536,957,0
2026-08-18T16:07:59.239896,496,489,841,679,535,957,0
2026-08-18T16:07:59.242129,491,487,841,680,533,957,0
2026-08-18T16:07:59.242129,495,489,841,680,536,957,0
2026-08-18T16:07:59.243153,495,490,840,680,535,957,0
2026-08-18T16:07:59.246238,493,490,840,680,534,957,0
2026-08-18T16:07:59.247268,494,491,840,680,537,957,0
2026-08-18T16:07:59.247268,493,491,838,679,536,957,0
2026-08-18T16:07:59.250338,494,492,839,679,537,958,0
2026-08-18T16:07:59.250338,496,493,839,680,540,957,0
2026-08-18T16:07:59.251367,498,493,837,680,540,957,0
2026-08-18T16:07:59.254064,496,492,839,679,540,957,0
2026-08-18T16:07:59.255107,499,492,836,676,540,958,0
2026-08-18T16:07:59.255825,499,491,836,676,539,957,0
2026-08-18T16:07:59.258073,496,488,836,676,536,957,0
2026-08-18T16:07:59.259085,496,488,834,676,539,957,0
2026-08-18T16:07:59.260085,498,489,835,676,540,957,0
2026-08-18T16:07:59.262346,497,490,835,677,540,957,0
2026-08-18T16:07:59.263372,496,491,835,678,542,957,0
2026-08-18T16:07:59.263372,498,492,833,677,542,957,0
2026-08-18T16:07:59.266714,497,493,834,677,541,957,0
2026-08-18T16:07:59.266714,496,492,833,676,540,957,0
2026-08-18T16:07:59.267739,494,492,831,674,537,957,0
2026-08-18T16:07:59.270760,493,491,831,672,534,957,0
2026-08-18T16:07:59.271784,492,490,833,675,537,957,0
2026-08-18T16:07:59.272783,494,489,831,672,533,957,0
2026-08-18T16:07:59.274773,492,487,830,670,532,957,0
2026-08-18T16:07:59.275282,492,486,829,671,535,957,0
2026-08-18T16:07:59.276294,493,485,830,672,537,958,0
2026-08-18T16:07:59.278309,496,486,830,672,539,957,0
2026-08-18T16:07:59.279293,498,487,829,672,541,957,0
2026-08-18T16:07:59.280294,495,487,830,672,538,957,0
2026-08-18T16:07:59.282307,494,487,829,672,536,957,0
2026-08-18T16:07:59.283292,492,488,829,672,537,957,0
2026-08-18T16:07:59.284291,491,488,829,672,534,957,0
2026-08-18T16:07:59.286306,491,489,829,671,535,957,0
2026-08-18T16:07:59.287995,491,489,829,672,535,957,0
2026-08-18T16:07:59.288413,491,489,829,671,535,957,0
2026-08-18T16:07:59.290602,490,489,829,672,535,957,0
2026-08-18T16:07:59.291585,490,487,829,672,535,957,0
2026-08-18T16:07:59.291585,491,486,829,670,534,957,0
2026-08-18T16:07:59.294597,490,484,829,670,532,957,0
2026-08-18T16:07:59.295584,489,483,828,669,532,957,0
2026-08-18T16:07:59.296587,489,481,829,669,531,957,0
2026-08-18T16:07:59.299582,488,480,828,671,532,957,0
2026-08-18T16:07:59.299582,488,480,828,671,532,957,0
2026-08-18T16:07:59.300599,487,481,829,670,532,957,0
2026-08-18T16:07:59.303603,488,482,828,670,532,957,0
2026-08-18T16:07:59.303603,487,482,828,670,532,957,0
2026-08-18T16:07:59.304587,489,485,827,670,531,957,0
2026-08-18T16:07:59.307292,488,485,827,670,532,957,0
2026-08-18T16:07:59.307292,488,485,827,670,531,957,0
2026-08-18T16:07:59.308287,487,485,827,668,531,957,0
2026-08-18T16:07:59.311287,488,485,826,667,530,957,0
2026-08-18T16:07:59.312285,486,483,825,667,531,957,0
2026-08-18T16:07:59.312285,488,483,825,667,532,957,0
2026-08-18T16:07:59.315285,487,481,823,666,531,957,0
2026-08-18T16:07:59.316285,486,480,823,666,530,957,0
2026-08-18T16:07:59.316285,486,478,823,665,530,957,0
2026-08-18T16:07:59.319285,486,478,821,665,531,957,0
2026-08-18T16:07:59.320284,486,478,821,665,532,957,0
2026-08-18T16:07:59.320284,487,480,821,665,531,957,0
2026-08-18T16:07:59.324083,486,481,820,665,532,957,0
2026-08-18T16:07:59.324083,486,481,821,664,532,957,0
2026-08-18T16:07:59.325200,486,483,821,664,533,957,0
2026-08-18T16:07:59.328269,486,483,819,663,532,957,0
2026-08-18T16:07:59.328269,485,483,820,663,532,957,0
2026-08-18T16:07:59.329389,485,483,819,663,532,957,0
2026-08-18T16:07:59.332349,486,483,818,663,533,957,0
2026-08-18T16:07:59.332349,485,481,818,662,532,957,0
2026-08-18T16:07:59.333490,486,481,819,662,532,956,0
2026-08-18T16:07:59.336439,486,479,818,663,534,957,0
2026-08-18T16:07:59.336439,486,478,817,662,533,957,0
2026-08-18T16:07:59.338036,485,478,819,663,533,956,0
2026-08-18T16:07:59.340446,486,477,817,663,534,957,0
2026-08-18T16:07:59.341443,486,478,817,662,532,957,0
2026-08-18T16:07:59.341443,485,479,817,661,532,956,0
2026-08-18T16:07:59.344454,486,480,817,662,532,957,0
2026-08-18T16:07:59.344454,485,481,816,661,533,957,0
2026-08-18T16:07:59.345442,486,482,816,661,533,957,0
2026-08-18T16:07:59.348456,486,483,816,661,533,957,0
2026-08-18T16:07:59.348456,486,483,816,661,533,957,0
2026-08-18T16:07:59.349442,487,483,816,662,535,956,0
2026-08-18T16:07:59.352455,487,483,815,662,536,957,0
2026-08-18T16:07:59.352455,488,483,815,662,535,957,0
2026-08-18T16:07:59.353442,488,482,816,662,535,956,0
2026-08-18T16:07:59.356397,488,481,815,662,536,957,0
2026-08-18T16:07:59.357393,488,480,816,662,536,957,0
2026-08-18T16:07:59.357393,488,480,816,662,536,956,0
2026-08-18T16:07:59.360915,488,480,815,662,536,957,0
2026-08-18T16:07:59.360915,488,481,815,662,536,957,0
2026-08-18T16:07:59.361932,488,482,816,662,535,956,0
2026-08-18T16:07:59.365018,486,482,816,661,534,957,0
2026-08-18T16:07:59.365018,486,483,816,661,534,957,0
2026-08-18T16:07:59.366048,485,484,815,661,533,956,0
2026-08-18T16:07:59.369113,485,484,816,661,534,957,0
2026-08-18T16:07:59.369113,486,484,815,661,534,957,0
2026-08-18T16:07:59.370131,486,484,816,661,533,956,0
2026-08-18T16:07:59.372383,485,482,815,661,533,957,0
2026-08-18T16:07:59.373394,485,481,816,661,534,957,0
2026-08-18T16:07:59.374411,486,479,816,660,533,956,0
2026-08-18T16:07:59.377351,484,478,816,661,532,957,0
2026-08-18T16:07:59.377351,485,477,816,661,533,956,0
2026-08-18T16:07:59.378380,484,476,816,661,532,956,0
2026-08-18T16:07:59.381389,484,476,816,660,531,956,0
2026-08-18T16:07:59.381389,484,477,815,661,531,956,0
2026-08-18T16:07:59.382414,483,478,816,660,530,956,0
2026-08-18T16:07:59.385203,482,479,816,660,531,956,0
2026-08-18T16:07:59.386189,484,480,817,660,531,956,0
2026-08-18T16:07:59.386189,482,480,815,661,530,956,0
2026-08-18T16:07:59.388619,483,480,816,660,530,956,0
2026-08-18T16:07:59.389813,483,481,815,659,530,955,0
2026-08-18T16:07:59.390898,482,480,816,660,530,956,0
2026-08-18T16:07:59.393416,483,479,815,660,531,956,0
2026-08-18T16:07:59.394416,483,478,817,660,530,956,0
2026-08-18T16:07:59.394416,482,477,815,661,531,956,0
2026-08-18T16:07:59.397416,482,475,816,660,530,955,0
2026-08-18T16:07:59.398416,483,475,816,659,530,956,0
2026-08-18T16:07:59.398416,483,475,816,660,530,955,0
2026-08-18T16:07:59.401418,482,476,815,660,531,955,0
2026-08-18T16:07:59.402416,483,477,816,660,530,955,0
2026-08-18T16:07:59.402416,482,477,815,660,531,955,0
2026-08-18T16:07:59.405103,483,479,815,660,530,955,0
2026-08-18T16:07:59.406363,483,480,815,660,530,955,0
2026-08-18T16:07:59.406363,483,480,815,659,530,956,0
2026-08-18T16:07:59.409363,483,481,815,660,530,956,0
2026-08-18T16:07:59.410360,483,481,815,660,530,955,0
2026-08-18T16:07:59.411363,483,480,815,660,531,955,0
2026-08-18T16:07:59.413359,484,479,816,660,531,955,0
2026-08-18T16:07:59.414357,483,478,816,660,530,955,0
2026-08-18T16:07:59.415358,484,477,816,660,530,956,0
2026-08-18T16:07:59.417358,483,475,816,660,531,956,0
2026-08-18T16:07:59.418357,484,475,816,660,531,956,0
2026-08-18T16:07:59.419358,483,475,815,660,531,955,0
2026-08-18T16:07:59.421668,483,476,815,660,530,956,0
2026-08-18T16:07:59.422800,483,477,815,660,531,956,0
2026-08-18T16:07:59.423800,483,478,816,660,531,955,0
2026-08-18T16:07:59.426569,483,480,815,660,532,955,0
2026-08-18T16:07:59.426569,483,480,815,660,530,956,0
2026-08-18T16:07:59.427699,483,481,815,660,531,955,0
2026-08-18T16:07:59.430664,483,482,814,660,531,955,0
2026-08-18T16:07:59.430664,483,481,815,660,531,955,0
2026-08-18T16:07:59.431799,482,480,814,660,531,955,0
2026-08-18T16:07:59.434743,483,479,815,660,531,955,0
2026-08-18T16:07:59.434743,483,478,815,660,532,956,0
2026-08-18T16:07:59.435880,482,477,815,660,532,955,0
2026-08-18T16:07:59.438656,484,476,816,660,531,955,0
2026-08-18T16:07:59.439549,484,476,815,660,532,956,0
2026-08-18T16:07:59.440770,484,476,815,660,532,956,0
2026-08-18T16:07:59.442067,484,477,815,660,532,955,0
2026-08-18T16:07:59.443083,484,478,815,660,532,956,0
2026-08-18T16:07:59.443083,484,479,815,660,533,956,0
2026-08-18T16:07:59.446941,484,481,814,660,533,956,0
2026-08-18T16:07:59.446941,483,482,815,661,532,956,0
2026-08-18T16:07:59.447981,483,482,814,660,532,956,0
2026-08-18T16:07:59.450781,484,482,815,660,532,956,0
2026-08-18T16:07:59.451755,484,481,815,660,532,956,0
2026-08-18T16:07:59.451755,483,480,815,661,533,956,0
2026-08-18T16:07:59.455033,483,479,815,660,532,956,0
2026-08-18T16:07:59.455033,483,478,815,660,532,956,0
2026-08-18T16:07:59.456320,484,477,814,661,533,956,0
2026-08-18T16:07:59.459357,484,476,814,661,532,956,0
2026-08-18T16:07:59.459357,484,475,815,661,533,955,0
2026-08-18T16:07:59.460358,483,476,814,660,533,956,0
2026-08-18T16:07:59.463352,484,478,814,660,532,956,0
2026-08-18T16:07:59.463352,484,479,815,660,532,956,0
2026-08-18T16:07:59.464352,484,480,814,661,532,956,0
2026-08-18T16:07:59.467352,483,481,814,660,532,956,0
2026-08-18T16:07:59.468353,484,481,815,660,533,956,0
2026-08-18T16:07:59.468353,483,482,815,660,532,956,0
2026-08-18T16:07:59.471099,483,482,814,660,532,956,0
2026-08-18T16:07:59.471654,483,481,815,660,533,956,0
2026-08-18T16:07:59.472802,483,480,815,660,532,956,0
2026-08-18T16:07:59.474727,484,479,814,660,532,956,0
2026-08-18T16:07:59.475735,484,477,816,660,532,957,0
2026-08-18T16:07:59.475735,484,477,815,660,532,956,0
2026-08-18T16:07:59.479404,483,476,815,660,531,956,0
2026-08-18T16:07:59.479953,484,476,815,660,532,957,0
2026-08-18T16:07:59.479953,483,477,815,660,532,955,0
2026-08-18T16:07:59.482983,483,478,815,660,532,956,0
2026-08-18T16:07:59.483968,483,479,815,660,532,957,0
2026-08-18T16:07:59.483968,483,480,814,660,532,955,0
2026-08-18T16:07:59.486983,483,481,815,659,532,956,0
2026-08-18T16:07:59.488637,483,482,814,660,532,956,0
2026-08-18T16:07:59.488637,483,482,815,660,532,956,0
2026-08-18T16:07:59.491965,484,481,814,660,531,956,0
2026-08-18T16:07:59.491965,483,480,815,660,532,956,0
2026-08-18T16:07:59.492993,483,479,814,660,532,955,0
2026-08-18T16:07:59.496087,484,478,815,660,531,956,0
2026-08-18T16:07:59.496087,483,477,814,660,532,955,0
2026-08-18T16:07:59.497117,483,476,815,660,532,956,0
2026-08-18T16:07:59.500188,484,475,815,660,532,956,0
2026-08-18T16:07:59.500188,484,475,815,661,532,956,0
2026-08-18T16:07:59.501205,483,477,814,660,532,956,0
2026-08-18T16:07:59.503855,484,478,815,660,531,955,0
2026-08-18T16:07:59.504860,483,479,814,659,532,956,0
2026-08-18T16:07:59.505690,484,480,814,660,531,955,0
2026-08-18T16:07:59.507709,483,481,815,660,532,955,0
2026-08-18T16:07:59.509028,483,482,814,660,532,956,0
2026-08-18T16:07:59.509028,484,481,814,660,532,955,0
2026-08-18T16:07:59.512070,484,481,815,659,531,956,0
2026-08-18T16:07:59.513069,484,480,815,660,532,956,0
2026-08-18T16:07:59.514070,483,479,814,660,532,956,0
2026-08-18T16:07:59.516084,484,478,815,660,531,956,0
2026-08-18T16:07:59.517083,484,477,814,660,532,955,0
2026-08-18T16:07:59.518086,484,476,814,659,531,955,0
2026-08-18T16:07:59.520083,484,476,815,660,532,956,0
2026-08-18T16:07:59.521069,483,476,814,660,532,955,0
2026-08-18T16:07:59.522226,484,478,815,660,531,955,0
2026-08-18T16:07:59.524095,484,478,816,660,531,955,0
2026-08-18T16:07:59.525095,483,479,815,660,532,956,0
2026-08-18T16:07:59.525095,484,480,814,659,531,955,0
2026-08-18T16:07:59.528684,484,481,815,660,532,956,0
2026-08-18T16:07:59.528684,483,482,815,660,532,955,0
2026-08-18T16:07:59.528684,484,482,814,660,532,956,0
2026-08-18T16:07:59.532463,484,480,815,660,532,956,0
2026-08-18T16:07:59.533474,483,480,815,660,532,957,0
2026-08-18T16:07:59.533474,484,479,814,660,531,955,0
2026-08-18T16:07:59.536193,484,477,815,660,531,956,0
2026-08-18T16:07:59.537866,484,476,814,660,532,956,0
2026-08-18T16:07:59.538486,484,476,814,659,532,955,0
2026-08-18T16:07:59.541082,484,476,815,660,532,956,0
2026-08-18T16:07:59.541082,484,476,815,660,531,955,0
2026-08-18T16:07:59.542082,484,478,816,659,531,956,0
2026-08-18T16:07:59.545081,484,478,815,659,532,956,0
2026-08-18T16:07:59.545081,484,480,814,659,531,955,0
2026-08-18T16:07:59.546086,483,481,816,658,532,956,0
2026-08-18T16:07:59.549080,484,481,815,660,531,955,0
2026-08-18T16:07:59.550081,483,482,816,659,531,955,0
2026-08-18T16:07:59.550081,484,481,816,659,531,956,0
2026-08-18T16:07:59.553188,484,480,815,660,532,955,0
2026-08-18T16:07:59.554168,484,479,815,660,532,955,0
2026-08-18T16:07:59.554758,484,478,816,659,531,956,0
2026-08-18T16:07:59.557543,483,477,816,660,530,956,0
2026-08-18T16:07:59.557543,483,476,815,660,532,955,0
2026-08-18T16:07:59.558559,483,475,816,660,531,955,0
2026-08-18T16:07:59.561363,483,476,815,660,531,956,0
2026-08-18T16:07:59.562375,483,477,814,660,531,955,0
2026-08-18T16:07:59.562375,483,477,816,660,530,955,0
2026-08-18T16:07:59.565373,483,478,815,659,531,955,0
2026-08-18T16:07:59.566374,483,479,815,660,531,955,0
2026-08-18T16:07:59.566374,483,480,816,660,530,955,0
2026-08-18T16:07:59.569372,483,480,815,660,529,954,0
2026-08-18T16:07:59.570375,482,481,816,660,531,954,0
2026-08-18T16:07:59.571323,483,480,815,660,530,953,0
2026-08-18T16:07:59.573177,482,478,815,659,529,953,0
2026-08-18T16:07:59.574192,482,477,814,659,529,953,0
2026-08-18T16:07:59.575175,482,476,815,659,530,953,0
2026-08-18T16:07:59.575175,481,475,815,658,529,953,0
2026-08-18T16:07:59.577862,481,474,814,658,530,954,0
2026-08-18T16:07:59.577862,482,473,815,658,528,952,0
2026-08-18T16:07:59.578888,482,473,814,659,529,953,0
2026-08-18T16:07:59.581900,481,475,814,659,529,953,0
2026-08-18T16:07:59.582886,482,476,816,659,528,952,0
2026-08-18T16:07:59.582886,482,478,815,659,529,953,0
2026-08-18T16:07:59.585892,482,478,814,659,530,953,0
2026-08-18T16:07:59.586887,482,479,816,660,529,952,0
2026-08-18T16:07:59.588214,482,479,815,658,529,952,0
2026-08-18T16:07:59.590322,481,479,814,659,530,953,0
2026-08-18T16:07:59.590322,481,478,814,659,529,950,0
2026-08-18T16:07:59.591333,481,477,814,658,528,952,0
2026-08-18T16:07:59.594345,481,476,813,657,529,951,0
2026-08-18T16:07:59.594345,481,474,814,657,528,949,0
2026-08-18T16:07:59.595338,482,473,813,656,529,950,0
2026-08-18T16:07:59.598345,482,473,812,655,529,950,0
2026-08-18T16:07:59.598345,482,473,813,655,529,949,0
2026-08-18T16:07:59.599336,483,474,812,654,528,948,0
2026-08-18T16:07:59.602344,482,476,812,654,528,949,0
